1.5585e-05,0.0073242,0,0,0,3.158,1.2467,1.2579,0.0154,0.042,4.9557,0.00028832,0,0,0.0022,0.0618,2.9699,0.0002026,1.3125,0.00010909,0,48.221,0,0,0,0,0,0,8.8197,0,0.014026,0,0.027331,0.46622,1.417,0.00010768,2.0198,0.0031637,0,0,0.16167,0,0.024,0.011268,0,1.2266,0.3322,0,8.0364,2.3136,0,0.003117,1.1205,0.00023377,0,0,0,0,0.0062,7.9156,0.0014728,0.0029689,0.0042546,0,2.6942,0.0092496,1.039,0,13.704,0.2288,0,0,10.086,1.9478,0.052497,0.1144,0.29389,0.069201,0.28166,0.000405,0,0.0159,0,3.3338,67.873,0.33243,0,0,0.0081353,0.275,0,0,0,0,0.0050495,0.041744,0,0,0.0012,0.0064126,0.00074492,0,0.54033,0,0,0.0016,0.0047066,0.0001524,0,0.030757,0,0.014911,0,0,0,1.6776,5.9206,0.76417,3.2509,0,0.013464,0.0012935,0.48015,0,0.019434,2.582,0,0,0.1073,0.000113,0.2657,0.0261,0,0.0023,0.025336,0,0,0,0.04905,0,0.018418,0.001613,0.19484,0,0,0,0,0,0.16999,0.1419,0,16.836,35.313,21.872,0,3.6073,0.058,1.1323,0.00011689,0,0,0.54583,0,0,75.901,0.011199,0.93799,0,0,0.1749,0.72091,38.169,42.2,0.0015663,0,0,11.358,0,0,0,0
9.2854,0.08514,1.8183,17.87,32.403,28.378,0,12.886,81.39,89.582,0,0,61.029,0.41327,0,173.6,1.583,0.32824,0.01144,0,7.0781,1521.5,0,39.545,0,0,0,5.3473,37.901,0,0,0,0.14035,5.7805,497.64,0.0010144,30.188,0,0,3.5234,17.648,24.278,93.448,38.608,14.286,117.63,132.77,0,1.3639,0.45091,0.036215,101.83,0,0,465.96,0,0,0,232.6,713.77,0,0,0,34.646,731.58,8.2086,3.3754,0,0,0,4.9222,0,0.12881,0.09702,0,177.03,2.353,236.02,132.43,91.999,1.8102,0.8171,5.6,212.08,0,20.884,3.8083,401.74,0,16.361,0.19833,42.489,0,533.91,12,0,21.141,531.27,4.5042,0.86922,0,0,32.59,0,0,0.0038,0,0.04961,0,265.36,8.8672,7.6594,0,0,0.02574,161.54,0.06116,0.42613,0.21052,0.02827,16.976,1.1987,145.21,0,46.17,0,0,0,2.7887,0,1308.5,21.099,0,177.45,10580,0,0,0,1.9495,12.97,45.698,1.593,0.08591,10.783,124.25,10.524,0,0,10.251,609.24,81.817,0,0,0,40.66,0,93.62,15.812,72.898,68.67,0.07403,8.3267,0.04455,0,0,2.8103,120.79,52.13,0,2809.7,19.395,211.18,1118.7,0.01562,151.87,0,190.44,0,0.0792,0.25069,0.13849
16.03,20.362,861.78,600.8,304.18,94.618,1.4368,1798.9,3811.2,59.778,3.281,106.04,133.49,5.6406,281.02,0,3.8565,169.65,0.92576,24.328,101.84,2219.2,17.651,666.12,50.094,51.473,50.438,269.61,2299.3,24.159,12.641,26.693,262.2,2630.4,5339,4.3202,137.35,4.5068,430.6,158.83,89.524,269.04,311.2,50.802,228.59,4219,3830.4,17.122,0.5269,74.2,193.55,1271.8,0,47.343,313.58,65.23,7.6354,2.1792,2837.5,82768,40.694,132.65,24.733,61.3,85825,315.55,3126.6,2.3791,0.84645,106.11,110.02,2.9051,16.181,18.51,13.686,2532.6,82.785,5170.6,620.47,763.53,80.367,2203.6,4249.9,21173,29.658,2066,122.47,204.46,191.3,1314.4,262.78,13.203,14.735,281.99,369.6,19.439,229.1,752.72,8859,52.303,58.833,10.649,557.23,2.3639,94.963,92.44,125.88,64.432,0,47.279,15.329,899.25,16.451,10.831,17.507,50517,25.333,240.53,6.0015,71.617,1343.4,5.6619,1777.7,404.48,369.54,0,2.1163,16.57,209.14,234.97,6620.4,2324.6,512.18,1681.6,4052.2,60.833,0.88121,10.099,1945.9,298.11,299.88,9.6425,56.426,1680,1289.3,713.04,0.32813,5.0736,1256.4,14186,379.91,0.81191,2.0308,1.0703,71.081,24.112,6461.3,5792.5,320.32,2.6863,71.413,958.97,63.788,0.02541,93.826,662.74,3150.8,41.737,52.831,725.44,3036.2,29980,17763,57.387,29.114,0.28193,466.69,350,54.596,32.127,11.405
0,0,0.31472,0,0.001,0.2206,0.00042179,1.1043,0.0661,0.0155,0.063556,0,0,2.2252,0,5.7472,0,0,0.0050149,0,0,0.11986,0.14245,0.0037,0,0,0,0,11.254,0,0,0,0.08,0.087513,0.027,0,0.011786,0,0,0,1.1979,19.506,0.005,0.29148,0,0.171,0.0417,0,0.076196,3.7539,0.00127,0,2.369,0,0,0,0,0,0.0684,0.942,0,0,0,0.14131,1.4454,0,1.7768,0,0.019038,2.7525,0,0,1.876,0.030518,1.1137,0.0001,0,3.4371,8.0058,0,0,10.63,0,20.759,5.2984,5.6013,0,0,0.10325,3.231,0,0,0,0,0.15939,0,0,0.0236,0,0,0.00061251,0,1.2048,0,0,0,0,0.5149,9.9476,0.0094557,0,0.0033446,0,0,0,8.4497,2.6526,0.074857,0.00063296,0,18.416,0,0,1.0556e-14,0.33881,0.192,0,0,0.0047269,0,0.007,0,0,0.0209,0.087706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7264,0,0,0.12987,0.16441,0,0.021916,0.1878,0.59395,0,0,0.14966,1.439,0,0,11.675,0.011549,0.46804,0,0,1.207,0,98.569,163.4,0.03326,0,0,1.6396,0,0.00040231,0.0049328,0
0,0,0.00095279,0.61592,0,0.00023871,0,0,0.0451,0,0,0,4.9994,0,0.0003,14.031,0,0,0,0,0,0.06974,0,0,8.4378,0,0,0.88566,0.035594,0.0043821,0.026292,3.9695,0,12.645,110.11,0,1.3319,0,0.021399,0.61746,0,14.856,0.006,0,0,0.0639,19.043,0,0,0.097114,0,0.010893,0,1.4513,0,0,0,0,0,13.931,0,0.806,0.041071,0,5.0483,6.6333,0.0041,0,0,0.0921,0.14071,0,0,0,0.051741,0.0035,0,98.098,26.59,0,0,0.0008,0,3.8842,0,0,0,0.3261,0.016433,5.355,0,0,0,0,0.058392,0.0043821,0,0.0352,0.0019,0,0.02475,2.0146e-09,12.562,0,14.17,0,0.084436,0.92885,0,0,0,7.3553,0,0,0,23.41,0,0.00029385,0,34.495,30.463,0.55142,0.00019763,0,2.1679,0,0,0,1.6869,0,0.0716,12.266,0,0,0,0.0061736,0,0,0,5.3599,0,0,0,0.9592,0,0.1184,0,0,7.253,0.4269,0,0,0,0,0,0,24.354,0.012397,0,0.0424,0,22.626,21.157,0,0,1.539,0.97373,0,0.00037157,0.0059,6.4514,0.1959,32.8,0,0,0,0,0,0,0,0.20036
0,0,0,0,0,0,0.20532,0.0055645,29.436,0,1.1264,0,0,0.016584,0,0.0162,0,0,0,0,0,214.59,0,0.044,0,0,0,0,2.0625,0,0,0,0.029477,0,0.004,0,1.3107,0,0,0,2.1696,0.0011113,0.06,0,0.0268,0.0014,0.4674,0,0,0.04052,0.39991,0,0,0,0.0003,0,0,0,0.0257,2.8995,5.9207e-05,0,0,0,105.4,0,0.608,0,0,0.0624,0,0,0,0,0,0.0002,0.089777,51.075,0,0,0,0.01,0.1,3.0416,0.38081,0.004082,0,0,0,4.173,0,0,0,0,0,0,0,0.0001,0,0.0038739,0,0,0.0024114,0,0,0,0,0.0027187,0.1097,0,0,0,0,0,0,0.0487,3.1884,0.0010455,0,0,6.089,0,0.0033215,0,0.4476,0,0,0,0.74909,2.4708,0.0002,0.4297,0,0.0002,0.79441,0,0,0,0.052989,0.18616,0,0,0,0.017789,0,0,0,0,77.586,8.0041,0,0.0067061,0.0042798,0.00075685,0,0,0.0078,1.9719,0,0,1.284,0.0013402,0,0,0.018546,0.00026185,0.43637,0,0.30265,0,0,31.768,140.4,0,0,0,0,0,0,0,1.8705
0,0,7.9999,0,148.83,0.0264,0.0058352,6.5381,7.2089,0,0.088874,0,0,0.9369,0.2346,73.587,0.008275,0,9.9353e-05,0,0,3801.3,0.0024461,0,0,0,0,0,79.278,0,0,0,75.144,3.5558,154.35,0.016636,229.04,0,0,0,0.46941,0,0.176,0.063223,0,0.1447,1.0815,0,0,3.1721,16.743,5.9727,0.67089,0,0.0556,0,0,0,0.0999,30.892,0.0029475,0.013905,0,0,54.096,0.85244,0.2585,0,0,0.0988,0,0,0.20854,0,1.3853,0.0153,0.014152,6.4651,0.90965,0,0,0.1088,2.1,54.952,0.35755,248.13,0,0.0015506,0,202.54,0,0,0,0.1805,0.16467,0.00098589,0,0.8758,0.0034,0.0035146,0,0,0.93873,0,0,0,0,0.1108,59.975,0,0,0.10438,0,0,0,74.853,0,0.78153,0.35594,0,0,0.74162,1.5981,0,0.15936,5.418,0,40.212,179.02,0.000233,1.2416,1.3361,0.0076461,1.6612,4.8964,0,0,0,0.27772,0,0.25927,0,0,0,0.1967,0.0566,0,0,1.5772,71.806,0,0,0,0,0,0,1.2767,2.3855,0,0,0,2.0354,0.1362,0,0.11138,0.035794,4.207,0,0,0.1123,5.8162,39.565,526.1,2.0947,0,0,41.773,0,0,0,0
0,14.263,9.2886,0,0.113,0.015038,0.6374,2.0806,407.3,0.0005,0,0.51204,0,0.0001771,0.3191,28.593,0,0,0,0.0027684,0,0.69522,0,20.772,0,0,0,0,6.2571,0,0,0,0.10497,0.0060218,6.614,0.077956,0.10081,0,0,0,0.014963,0,819.67,0,0.1126,44.525,4.7566,0,0,0,0,46.194,0,0,0.1243,0,0,0,1.0496,58.685,0.047176,0.021958,0,0.17565,516.02,0,17.551,0,0,0,0,0,0,0,0,189.72,0.40531,4.088,0.08608,2.5986,0,1.585,1.5,658.48,0,5.6863,0.84874,0,0,0.723,0.075847,0.001,0,0.0001,0.15939,0,0,0.5782,0.1936,37.594,0,0,3.611,0,0,0.0205,0,5.5206e-11,0,1.2562,0,3.5623,0,0,0,41.367,0,0.18695,0,0,0,0,12.154,0.12948,0.0229,0,0,0,0.1225,0.043916,41.536,0.5658,0.67433,65.647,16.616,0,0,0,1.2028,0,485.97,0,0,0,10.037,660.03,0,0,2.638,14.201,0,0,0,0,0,0,35.822,23.394,0,57.839,0,0,0,0,0,1.463,24.545,0,0,10.816,0,42.507,28,0.015644,0,0,0,0,0.98025,0,6.2344e-07
8.4867,55.919,735.94,2172,17977,58.306,21.702,1182,266.86,95.721,40.14,445.99,150.03,19.586,155.13,4243.1,4.7632,144.98,3.1824,1249.1,29.332,0,1.7242,264.73,11.186,0,5.4354,146.74,2764.4,43.586,0.93192,4.8523,5178.8,1826.1,29632,18.702,2328.4,2.7302,58.782,75.264,663.38,81.07,256.55,579.53,103.11,182.61,438.09,7.9853,3.2201,460.97,840.52,1549.5,330.29,46.013,28.76,47.315,0.043466,1.7943,563.71,5154.6,8.5399,60.756,53.337,104.18,10158,378.47,377.61,0.036108,7.4843,268.72,71.805,9.2711,22.864,54.548,148.54,133.43,19.774,1124.3,1375.7,1246.7,117.26,222.64,296.8,5675.3,223.82,9157.4,227.65,50.161,86.565,4380.5,695.51,8.75,0.08031,13.944,301.23,17.799,410.19,48.299,19.047,43.392,33.987,2.7684,1039.2,9.4072,6.1673,31.26,87.377,12.146,5700.9,100.72,9.8901,562.22,27.839,4.4162,0.045474,11163,790.73,112.42,94.945,1.0568,1689.2,225.17,1129,142.14,339.94,140.29,3.8233,2736.3,2528.5,359.72,427.26,2034.3,323.77,636.08,4668.1,0.62196,1.0848,1.325,2819.9,192.43,29.672,3.2497,21.455,1304.2,71.047,216.53,0.363,10.041,1845.8,4530.8,24.015,1.4555,3934.1,2.742,55.914,51.593,803.27,909.22,309.4,0.3189,20.563,2031.5,45.058,0.44874,820,243.29,1423.9,13.504,5.5604,562.26,1455.5,4932.4,32073,1808.5,8.4287,0.11209,5665.2,373.9,236.14,15.651,12.881
0.028821,0,0.0019896,0,0.003,0.00067593,0,1125,0.0298,0.0014,0,0.026762,0,0,0,0.0619,0,0.045749,0,0,0,0.12404,0,0,0,0,0.037364,0.03833,2.5737,0,0,0,0.13,0.71819,82.858,0.00025739,0.0012816,0,0,0,0,0,0.008,0,0,0.0003,0.0894,0,0,0.01126,0,0.085586,0,0,0,0,0,0,0,0.766,0,0,0,0.0060581,2.5826,0.10369,0,0,0,0,0,0,0,0,0,0.0002,0,363.31,2416.6,0.0019483,0.0017484,0.0018,0,0.3403,0,4559.5,0.0028209,0,0.0012412,1724.5,0.046776,0,0.00099046,0,0.00021568,0,0.019938,0,0,0,0,0,101.96,0,0,0.0001,0,0.018868,0,0,0,0.0045988,0,0.065725,0.11683,0.3196,0.016147,347.93,0,0.0037872,31.582,0.12276,0.0056331,0.054754,2.2881,0,0.0013936,0,0.0025555,82.711,0.001,0,0,0,0.000847,0,0,0,0.56646,0,0,0,0,190.97,0,0,0,0,0,0.0904,0.098039,0,0,0,0,0,0.028,9.9761,0,0,0.0046354,88.246,0,0,0,0,0.002632,0,0.036445,0,0.84771,13.028,117.6,0,0,0,0,0,0,0,0
12.383,118.26,134.33,6.1339,36.748,118.6,0.011543,43.07,429.44,17.091,14.768,0.97207,3.3037,0.13277,54.16,1283.6,0.63789,1.2404,0.03421,0.09735,82.092,125.43,0,0,0,0,3.3271,0.17171,121.84,0.02156,0.00253,0.07139,6.3001,31.606,215.4,0.22989,8.019,6.3982,1.2994,0.00187,0.43461,0.09966,178.58,11.817,120.8,145.62,46.489,50.459,0.15037,0.44028,0.69584,75.409,0.32856,0.01881,5.5127,95.308,0.00044,0.5104,43.471,809.9,0.05291,0.11253,0.01958,124.1,1963,44.939,1689.8,0.00253,0.01045,2.7098,0.57398,0.02211,0.0033,0.14861,0.26488,158.97,2.753,74.257,16.296,73.493,13.826,16.984,51.7,1640.9,0.013216,56.746,9.1383,33.696,3.0378,63.897,4.9935,1.889,0,18.07,117.13,1.6548,24.292,36.658,8.324,553.15,14.714,0.04752,16.901,0.03916,0.91971,4.5554,0.33539,1.0204,33.724,55.688,3.8454,27.963,0,0.08426,0.44484,318.63,0.5962,3.1459,0.31063,0.18073,138.22,0.13134,68.882,56.828,133.69,0.223,0,0.89947,20.57,5.9063,365.26,23.382,2.0991,1532.6,638.3,0.02024,0.00011,0.67331,192.18,1.5013,1079.8,0.06204,3.2472,259.83,104.1,201.57,0,0,21.253,363.49,8.9033,0.21164,0.00121,3.3059,20.278,0.06754,97.426,108.67,283.17,0.052,15.971,35.4,4.3262,0,18.456,112.33,1840,2.8345,6.6922,239.4,268.77,398.61,416.8,3.2869,12.336,0.00176,7.1631,16,34.597,0.51205,0.18106
0,0,0.069421,0.026015,0.005,9.358e-05,0,0.0095395,0.1007,0,0,3.9629,3.3092,0,0,71.511,0,0.16368,0,0,0,9.68e-05,0,0,0,0,0,0.0004408,0.14889,0,0.057025,0.096911,0,0.26318,62.485,0,0,0,0,0,0.0034163,0.61075,0.001,0,0,0.0352,27.183,0,0,0,0,0.0012127,0,0,0,0,0,0,0,7.3797,0.0013826,0.040756,0,0.42906,4.1411,38.59,0,0,0,0,0.0025162,0.10406,0,0,0,0,0.02871,35.643,12.377,0,0,0.6484,0.3,12.289,0,32.452,0,0.12454,0.0083461,0.02,0,0,0,0,0.079694,0,0,0,0.0847,0.0028952,0.061919,0,4.7369,0.64758,13.412,0,0.042935,1.2554,0,0,0,12.663,0,0,0,3.9982,0,0,0,28.749,5.2174,0,0.034387,0,5.0537,0,0,0,5.0079,0,0.0721,0.1286,0,0,0.083367,0,0,0,0.0020594,0.099988,0,0,0,0,0,0.6986,0,0,0,0.9225,0,0,0,0,0,0,0.8601,0.32754,0,0,0,50.329,4.8791,0,0,3.2342,3.7457,0,8.5756,0,0,1.3661,0.5,0,0,0,0,0,0,0,0
0,0,0.062527,0,0,0,0,0.0057674,0.2447,0,0,0,0,0,0.0025,3.0096,0,0,0,0,0,7.92e-05,0,0,0,0,0,0,0.57005,0.00099597,0,0,0,0.11867,0.121,0,0.0378,0,1.84,0,0,0,0.002,0,0,0,0.2587,0,0,0.2023,0,3.602,0,0,0,0,0,0,0.7494,1.5366,0,0,0,0,14.933,0,0,0,0,0,0.0026976,0,0,0,0,0,0,0.98826,0.26039,0,0,0,0,1.8625,0,0.2474,0,0,1.6401,0,0,0,0,0,0,0,0,0,0,0,0.010215,0,0.015827,0,0,0,0,0,0,0,0,0.0029265,0,0,0,0.4211,0,0,0,0,0,0,0.0043523,0.26702,7.2809,0,0,0,0,2.1022,0.9357,0,0,0.1786,0.73406,3.8076,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0.2897,0,0,0,0,0,0,2.8388,0.7032,0,0,0.010761,0.16563,0.021991,0,0,0,0,0,0.90902,0.2537,0.79578,0.3054,3,0,0,0,0,0,0,0.002412,0
0.035971,0.01554,0.34191,0.046903,5.301,0.1742,0,13.664,18.577,0,0,0.019567,0,0.036539,0.3787,61.855,0.16781,0,0.010307,0.0015804,0,7.5486,0.14953,0.0001,0,0,0,0.005999,277.29,0,0,0,4.8935,9.5843,38.639,0.28375,0.79359,0,0,0.0026791,0.014525,0.067396,3.206,0,0.0847,1.9338,13.012,0,0,0,0.001258,0.13798,0.025872,0,1.4751,0,0,0.0042904,2.8786,58.166,0.011037,0.0031241,0,0.0057023,362.04,0.0012587,7.1247,0,0,0.0408,0,0,0,0,0,0.2772,1.0038,2.6698,2.0057,0,0,12.7,0.3,44.191,0.065072,120.51,0.068732,0.024359,0.0056133,14.378,0.025669,0.009,0.42924,0.154,0.13644,0,0,0.1536,12.518,0.037035,5.7365e-05,0,14.207,0,0.07496,0.0835,0,0.023452,0,0.016985,0.0204,0.80841,0,0.051308,0.0011661,33.154,0,1.2883,0.15226,0,0,0.15672,15.884,0.0018023,0.088187,0,0.031876,0.012655,0.41824,1.4848,0.7173,0.0236,0.60689,1.38,25.547,0,0,0,0.25516,0,1.4069,0,0,116.04,2.5453,1.684,0,0,7.4368,154.52,0.70584,0,0,0,0.1075,0,22.266,29.504,0.16936,0,0,89.59,0,0,0.32486,0.17299,21.468,0,6.791e-05,3.8357,3.9939,255.22,2545.7,0.17342,0,0,0.037517,210,0,0.00025506,0
0,0.072746,4.7759,5.7097,0,0.16647,0,1.578,3.1014,0,0.76901,0,3.056,1.1864,0.0368,243.02,0,16.869,0.028814,0.00037253,0,0,0,0.2657,0.167,0,0.034902,0,4.7108,5.4521,37.697,131.83,0.0031151,18.261,479.67,0,0.0079712,0,0,22.386,0.0018394,9.2973,1.411,0,0.3262,0.2421,4.2302,0,0,1.9762,0,3.1711,3.35e-06,0,0,0,0,0,0.6443,496.05,0.0070484,123.66,4.2961,0,144.06,94.4,9.7311,0,0,0.0074,2.2556,0,0,0,0.58862,0.0135,0.03323,28.168,20.683,0.00031657,0,10.492,0.5,816.57,0,3.2144,0.20747,0,0.17993,231.17,0.79554,0,0,0.0106,8.7528,8.0566,0,0.386,0.0017,0.12848,0.28487,0,38.348,0,0.53664,0.6799,0.13442,6.1922,0,0,0,9.3947,0,0,0,489.07,0,0.26682,0.0024656,0.95059,2.7039,0,0.15519,0.10417,18.471,0,0,0.0018702,0.060206,0,6.6325,29.032,0.35515,1.3293,3.634,1.2748,0,1.2356,4.384,16.627,0.86,0.48653,4.2193,3.6544,0.0759,3.2244,0,0,4.0512,1197.7,0,0,0,0.00071664,0,0,0.5835,2.6078,0,0,0.20141,22.045,20.232,0,87.005,11.76,25.117,0,0.11715,0.6168,2.6762,144.81,641.9,26.091,0,0,0,0,0.043495,0.019293,0.00036931
25.379,37.64,968.68,141.02,317.25,32.084,6.0996,2414.7,473.44,17.895,224.84,56.389,278.93,52.4,35.986,2983.2,7.4457,14.461,71.946,45.924,6.7956,3995.4,2.6521,64.21,13.001,2.8079,3.472,23.683,0,1.025,0.33388,6.114,944.43,1542.5,12777,30.154,795.32,0.53032,25.377,38.638,112.5,31.154,93.177,800.7,15.76,313.06,463.7,2.3946,6.4257,182.76,211.59,639.38,69.512,21.266,27.356,36.179,2.0223,4.1746,937.84,3346.6,29.939,33.618,0.85076,17.936,4120.7,189.32,396.89,18.638,6.8507,174.79,21.522,0.7618,22.226,53.114,91.104,139.35,67.017,2331.6,1871.7,662.05,195.45,475.37,509,2600.2,131.58,12786,76.895,268.99,81.87,4403.5,185.75,30.836,19.155,26.729,107.96,11.336,132.21,24.171,148.49,12.178,17.214,6.0186,975.65,5.5369,10.729,10.273,6.0516,6.9958,10387,10.574,10.776,315.34,8.53,0.2659,4.2375,3849.9,41.529,511.6,36.913,8.269,116.11,23.331,2573.6,71.321,580.8,75.352,14.426,18.535,398.53,299.67,283.58,335.04,92.343,283.95,1647.9,4.429,0.53853,0.0091036,1051.1,34.255,4.7879e-10,1.793,12.578,1131.3,62.574,157.48,0.079069,4.5373,1032.1,2033.1,413.08,11.526,14.026,8.5041,232.76,11.448,567.65,1052.3,69.249,1.6733,59.409,931.63,22.649,0.49723,285.51,84.039,1428,16.16,25.651,260.24,1504.1,10902,3.3971e+05,216.44,16.44,0.65901,919.64,297.8,87.17,28.32,5.3349
0,0,0.00017196,0.065089,0,0,0,0.021692,0.0023,0,0,0,0,0.00095634,0,0.1029,0,0,1.3116,0.0001426,0,0.072764,0,0.0002,0,0,0,0,0.046585,0,0,0,0.0025295,0,0,0.0018616,0.0013322,0,0,0,0,0.0051728,0.001,0,0,0.0212,0.1589,0,0,0.040223,0,0,0,0,0,0,0,0,0,0.1112,0,0,0,0,1.9313,0,0.0331,0,0,0,0.034405,0,0,0,0.36649,0,0.0096286,0.26133,0.015588,0,0,0.0002,0,0.374,0,0.20959,0,0,0,0.001,0,0,0,0.0037,0,0,0,0,0.0021,0,0,0,0.02163,0,0,0.0002,0.22585,0,0,0,0,3.6605,0,0,0,0.8411,0,0.026047,0,0,0.10687,0,0.00079051,0,0,0,0,0,0.00035096,0,0,13.322,0,0.0039,0.000164,0,0,0.02929,0,0.0075923,0,0,0,1.0382,0.0011,0,0,0,0.16366,21.657,0,0,0,0,0,0,0.0084,0.15029,0,0,0.001245,0.0002799,0.0043925,0,0.0017255,0.00034914,0.007811,0,0.079301,0.0023,0,0.6789,0.3,0,0,0,0,0,0,0,0
0,0.001858,2.5308,0,0.06,0.0032824,0,0,0.0012,0,0,0.99842,0,0.0010697,0,25.599,0,0.0053878,0,0,0,1.1933,0,0,0,0,0,0.0064086,0.15004,0,0,0.94019,0.00096227,0.0018005,21.439,0,0.0047807,0,10.49,0.33327,0.00013443,0.36255,0.017,0,0.0004,0.0009,0.0185,0,0,0.079314,0,0.088962,0,0,0.0003,0,0,0,0.0007,11.417,0.0015181,0.072479,0,0,1.3242,0,0,0,0,0,0,0,0,0,0.58762,0.0002,0.015079,2.1603,14.78,0.0089889,0,0.2368,0,10.628,0,1.733,0,0.0053739,0.073253,0.446,0,0,0,0,0.35862,0,0,0.0457,0.0013,0.00099707,0.045524,0,0.68286,0,0.0060292,0,0,0.00053558,0,0,0,15.637,0,0,0,0.148,0.088077,0.029967,0.0012405,0,0.40778,0,0.00097692,0,0.59563,0,0,0,0.00077457,0,0.3304,3.4745,0,0,0.000169,0,0,0,2.9852,0.019974,0.058089,0,0,0,0.0027,0.0008,0,0,0.91466,6.5255,0,0,0,0,0,0,0.0062,0.14454,0,0,0,0.2632,0,0,0.043765,0.038517,8.9037,0,0,0.0026,0,0.0097,9.1,0,0,0,0.24178,0,0,0,0
0,0,0.025357,0,0.045,0,0,0,0,0,0,0,2.5795,0.00041796,0.0025,0.2239,0,0.0026558,0,0,0,0,0,0.0004,0.0473,0,0,0.22702,0.25648,8.7879e-05,8.7089,0,0,0.0014103,41.339,0,0.0071156,0,0,0.060595,0,0.0062802,0.022,0,0,0,0.0004,0,0,0.071569,0.28245,0.64918,0,0,0.0005,0,0,0,0.0041,55.349,0,0.032937,0,0,10.038,0.16091,7.0996,0,0,0,0.013882,0,0,0,0,0.1194,0,3.3165,2.4844,0,0,1.2185,0,0.0279,0,191.8,0,0,0.0014727,0.25,0.0031924,0,0,0,0,0,0,0,0.0175,0.095976,0.0015282,0,0.00090628,0,0,0.0002,0,2.912,0,0,0,3.1381,0,0,0,17.718,1.0083e-12,0,0,0.011362,1.4907,0,12.076,0,1.5115,0,0,0,4.5302e-05,0,0.0025,7.1848,0,0,0.089178,0,0,0,0.0091595,0,0.015585,0,0,0,0.0001,0,0,0,0,0.0372,0,0.0036201,0,0,0,0,0.0002,0.0018051,0,0,0,5.6494,0,0,0,0.0054829,0,0,0,0.4096,0,1.2919,3470.9,0,0,0,0,0,0,0,0
0,0.19773,2.501,4.8403,951.77,0.8616,1.8284,629.4,173.17,0.1517,3.7387,2.857,4.6198,16.395,12.97,476.55,0.96622,0.76218,1.0305,387.45,0,5554.5,0,469.68,0,0,0.15914,1.686,1891.9,0.034378,0.13047,0,0,211.03,11362,2.444,705.72,0,4.9068,1.1,224.25,3.3568,11.65,85.732,2.8968,17.592,209.29,0,0.032637,63.028,542.18,21.71,163.7,1.0229,11.75,0,1.1,2.5377,354.68,2275,1.6655,0.34854,0,1.2283,2338.1,11.424,131.33,0,0.26343,268.24,1.157,0,0.88979,4.1149,47.576,2.6461,5.9179,1547.2,274.28,32.787,0,48.526,32.2,3211.7,15.23,7914.6,13.246,0.48834,4.0463,4127.4,15.321,0.203,1.1,5.8299,2.775,0.20915,1.9387,13.415,0.2294,0.10047,0.39927,0,223.93,0.073821,0.032313,1.8979,0.096018,3.0086,2851.5,0.57751,0.8167,8.2571,0,0,0.037675,3395.4,3.5441,35.883,55.324,0,32.504,49.005,133.58,17.942,3.2337,51.92,0.11073,97.415,1468.7,84.962,175.9,55.533,3.8762,3.9599,342.57,0,1.3923,0.56728,135.68,0.44367,31.474,0,1.1,170.85,0.8484,27.297,0,0,172.69,1844.5,27.648,1.2176,0.8745,0.15389,0,1.0968,506.83,63.926,8.7558,0,2.2268,211.94,0,0.71053,17.689,0.40377,324.11,0,0.0023045,46.92,154.37,1035.2,8981.2,132.62,0,0.25249,1295.2,0,0,0.95335,0
3.4503,4.1599,8.9836,96.934,38.537,8.1724,0.50922,1335.6,127.02,1.1791,2.8107,71.346,857.65,2.8574,3.0528,1008.4,1.6708,39.256,0,12.689,2.2995,1046.3,28.019,99.02,18.371,0.73971,669.19,59.991,480.98,0.17289,8.3796,1.6677,32.626,0,12946,544.4,102.4,0.038611,14.479,15.636,41.119,19.006,26.225,2.1795,33.191,1488.5,319.33,2.3485,0,0,124.3,236.18,74.611,1.1664,25.329,1.8214,0,18.446,75.794,595.11,0,9.7265,5.4514,22.76,2505.2,44.469,111.77,0.12809,0.42655,164.31,16.132,0.10087,1.3849,2.6229,51.527,94.525,15.087,5482.7,2367.6,118.6,4.1953,309.38,1813,613.38,33.393,1561.9,60.931,22.65,118.03,2222.7,131.32,0.026,23.412,26.636,64.947,7.6929,6.6146,13.862,173.14,7.5449,11.109,8.1943,4116.4,5.5256,21.77,16.401,1.2884,52.367,586.1,7.5608,0,117.9,8.86,53.843,22.196,3249.9,0,143.8,5.4949,4.6088,335.93,9.4638,251.75,39.386,173.54,45.997,13.132,187.61,128.3,2101.6,124.43,72.912,50.815,30.183,56.142,0.44346,1.0695,0,598.5,25.547,1.7653,2.4229,10.452,3478.1,40.701,16.506,2.9155,0.094597,365.99,524.21,458.21,0.36447,3.4392,0,11.566,3.6254,420.12,1339.4,28.587,9.9057,30.249,1935.7,17.733,2.1594,8.3879,41.539,193.27,3.979,46.865,37.928,2988.8,4700.8,6713.3,55.02,27.497,4.5601,165.28,2633.3,3.4894,12.421,1.8481
